date,realized_volatility
2022-05-02,0.027379837714551353
2022-05-03,0.020380990551481078
2022-05-04,0.02597065657439358
2022-05-05,0.04316322840798736
2022-05-06,0.03268377408563202
2022-05-07,0.02275049334089804
2022-05-08,0.03345003421194923
2022-05-09,0.07017294470631853
2022-05-10,0.06556451182971974
2022-05-11,0.10510478953314822
2022-05-12,0.11112430107829448
2022-05-13,0.05626052695119947
2022-05-14,0.0359971719629679
2022-05-15,0.03760008717615263
2022-05-16,0.04334042100341208
2022-05-17,0.03591933280498859
2022-05-18,0.035852404134860745
2022-05-19,0.036062274798857215
2022-05-20,0.03457729351233709
2022-05-21,0.02176031701832094
2022-05-22,0.026240985252640556
2022-05-23,0.03170504447582676
2022-05-24,0.027990357659968053
2022-05-25,0.02768606829885714
2022-05-26,0.04111546183919944
2022-05-27,0.03638902750483228
2022-05-28,0.019927766174178862
2022-05-29,0.016843338795795967
2022-05-30,0.03743309060281954
2022-05-31,0.029798105671725635
2022-06-01,0.03477553673026635
2022-06-02,0.030740117359388645
2022-06-03,0.024607201835766312
2022-06-04,0.016021444849941523
2022-06-05,0.018674941131196922
2022-06-06,0.027565809861259668
2022-06-07,0.060560688251580036
2022-06-08,0.03914502749784548
2022-06-09,0.024452128663308387
2022-06-10,0.03797548513885629
2022-06-11,0.02944833539622629
2022-06-12,0.04465225668451039
2022-06-13,0.08825376499692424
2022-06-14,0.09034247116206529
2022-06-15,0.1021975766655832
2022-06-16,0.05844838872197735
2022-06-17,0.04652046805220978
2022-06-18,0.08769901150625047
2022-06-19,0.08268246088660897
2022-06-20,0.058583664363171827
2022-06-21,0.047421151340898644
2022-06-22,0.049369330905169304
2022-06-23,0.04154361293452587
2022-06-24,0.037147893134718044
2022-06-25,0.027045304823764528
2022-06-26,0.0270755947900613
2022-06-27,0.029648443257609697
2022-06-28,0.02675047488824329
2022-06-29,0.02990359699765881
2022-06-30,0.05028237046789076
2022-07-01,0.06101925022374683
2022-07-02,0.02295446162948728
2022-07-03,0.0349681140046396
2022-07-04,0.03130023577590517
2022-07-05,0.03801698004985896
2022-07-06,0.0381782710175188
2022-07-07,0.03056864077064522
2022-07-08,0.05214284592203639
2022-07-09,0.028708633105255146
2022-07-10,0.028169423149559145
2022-07-11,0.028117952488060403
2022-07-12,0.029504298252857573
2022-07-13,0.05590668990075337
2022-07-14,0.03562132825859916
2022-07-15,0.03331220318894104
2022-07-16,0.03089502418705362
2022-07-17,0.030441457707108235
2022-07-18,0.049990328724201165
2022-07-19,0.055360831581243664
2022-07-20,0.04972456946235369
2022-07-21,0.04023998363870055
2022-07-22,0.036421807091233604
2022-07-23,0.029338954134108523
2022-07-24,0.03228100046683139
2022-07-25,0.036248883293988385
2022-07-26,0.026579293613807273
2022-07-27,0.037426216050709636
2022-07-28,0.04166002712331161
2022-07-29,0.03893218912505009
2022-07-30,0.033690499830445766
2022-07-31,0.034259167387035466
2022-08-01,0.02671141231130411
2022-08-02,0.03732830230552482
2022-08-03,0.025962092563534125
2022-08-04,0.028461512060577333
2022-08-05,0.02823194471042445
2022-08-06,0.01671913909996819
2022-08-07,0.015941830360013877
2022-08-08,0.024690429764473457
2022-08-09,0.0204177052358046
2022-08-10,0.0349440677051537
2022-08-11,0.03024027230007776
2022-08-12,0.022340183908138987
2022-08-13,0.022542100359640053
2022-08-14,0.02033089662855738
2022-08-15,0.03187108764690271
2022-08-16,0.02449475477271675
2022-08-17,0.027204798846034425
2022-08-18,0.01829313571647363
2022-08-19,0.048311254330802675
2022-08-20,0.026914618130615204
2022-08-21,0.025766795241479203
2022-08-22,0.0264725325831486
2022-08-23,0.026991969896073293
2022-08-24,0.024536347047694602
2022-08-25,0.01996171312821335
2022-08-26,0.04159968500005578
2022-08-27,0.02199759411962395
2022-08-28,0.019276541457636825
2022-08-29,0.02424165336566453
2022-08-30,0.02938088177815195
2022-08-31,0.03117265677706073
2022-09-01,0.027016628830748336
2022-09-02,0.027139991487665473
2022-09-03,0.014856885229149436
2022-09-04,0.01650881574134244
2022-09-05,0.017464053962786073
2022-09-06,0.03267299413537783
2022-09-07,0.02717388521847481
2022-09-08,0.024746336145446284
2022-09-09,0.03557177805978642
2022-09-10,0.02743299634298551
2022-09-11,0.02578362650110648
2022-09-12,0.03398806216858623
2022-09-13,0.05248938299015685
2022-09-14,0.031934544630192234
2022-09-15,0.03283483357667078
2022-09-16,0.024721484069557483
2022-09-17,0.019269623981200534
2022-09-18,0.026508745893490004
2022-09-19,0.04700712948354841
2022-09-20,0.034963438731273284
2022-09-21,0.0689433902256051
2022-09-22,0.035988886289776326
2022-09-23,0.03327374751362704
2022-09-24,0.02466417295209128
2022-09-25,0.021152369932686117
2022-09-26,0.029293550046946483
2022-09-27,0.04129152099396814
2022-09-28,0.04120684490070499
2022-09-29,0.0377596923114521
2022-09-30,0.035927387294558216
2022-10-01,0.013961470282155265
2022-10-02,0.01913752680514199
2022-10-03,0.022293957498355575
2022-10-04,0.02479734175657364
2022-10-05,0.025405872203100862
2022-10-06,0.026447167955501807
2022-10-07,0.02195087475262151
2022-10-08,0.012005595716649805
2022-10-09,0.01363229636999132
2022-10-10,0.019807374388983345
2022-10-11,0.019360550538356395
2022-10-12,0.014294882246732744
2022-10-13,0.03934108293524946
2022-10-14,0.027536537391115903
2022-10-15,0.010789362118816629
2022-10-16,0.014321058963656591
2022-10-17,0.017980231972080856
2022-10-18,0.018492026235651268
2022-10-19,0.014591419043026884
2022-10-20,0.017793960553429067
2022-10-21,0.020108883622533526
2022-10-22,0.006113459484740927
2022-10-23,0.013651924846659823
2022-10-24,0.016014464852487108
2022-10-25,0.028492290468951145
2022-10-26,0.03336946778203731
2022-10-27,0.02362468573986159
2022-10-28,0.02064700540059126
2022-10-29,0.019562165014454146
2022-10-30,0.015073645639332138
2022-10-31,0.02273963935823031
2022-11-01,0.013575500776611014
2022-11-02,0.023794027898244783
2022-11-03,0.015164203726230594
2022-11-04,0.027957201486029194
2022-11-05,0.01502954357639487
2022-11-06,0.014178525860459883
2022-11-07,0.01902670168907602
2022-11-08,0.08616485036933128
2022-11-09,0.0926043627706271
2022-11-10,0.09362711258042801
2022-11-11,0.06203297444783579
2022-11-12,0.022776642765150675
2022-11-13,0.029013148189434117
2022-11-14,0.05954685548402202
2022-11-15,0.03262956869758301
2022-11-16,0.02513836335966049
2022-11-17,0.019973199604837327
2022-11-18,0.017749066637538755
2022-11-19,0.010130372107846517
2022-11-20,0.018002904432414743
2022-11-21,0.036296097189275504
2022-11-22,0.026343585516968297
2022-11-23,0.025374217653042895
2022-11-24,0.017985891167229383
2022-11-25,0.014951965667373925
2022-11-26,0.01221321815216547
2022-11-27,0.011246658215558931
2022-11-28,0.021043883476537826
2022-11-29,0.01615282415436548
2022-11-30,0.028842689514177327
2022-12-01,0.01602000621366
2022-12-02,0.0159862577591584
2022-12-03,0.009003479927743913
2022-12-04,0.013031881588744423
2022-12-05,0.017496472001393006
2022-12-06,0.01291315170658166
2022-12-07,0.013952760614157175
2022-12-08,0.014057031802818006
2022-12-09,0.01021016050490475
2022-12-10,0.005674965856619356
2022-12-11,0.00822250743308676
2022-12-12,0.011161284908984407
2022-12-13,0.02851947744856775
2022-12-14,0.02562826734330332
2022-12-15,0.016061300069769323
2022-12-16,0.023518976245093103
2022-12-17,0.013062782784415614
2022-12-18,0.010170947195831228
2022-12-19,0.018407336250614505
2022-12-20,0.019326279654665234
2022-12-21,0.011849876775909273
2022-12-22,0.014641493515279446
2022-12-23,0.010138398739555762
2022-12-24,0.004259061613344938
2022-12-25,0.00830257244037916
2022-12-26,0.006375588850926533
2022-12-27,0.010114547082262636
2022-12-28,0.013012817367891331
2022-12-29,0.008030455000078627
2022-12-30,0.010963529415333472
2022-12-31,0.005886392737001742
2023-01-01,0.00481770253842453
2023-01-02,0.00913608533889317
2023-01-03,0.007742735650516859
2023-01-04,0.011736115817346555
2023-01-05,0.007193143503934472
2023-01-06,0.011573871693574097
2023-01-07,0.0031656869003599424
2023-01-08,0.007671020274961079
2023-01-09,0.012260769237539479
2023-01-10,0.010652233883466646
2023-01-11,0.023436081426726877
2023-01-12,0.04500192976498531
2023-01-13,0.027422902123208505
2023-01-14,0.05586233057199889
2023-01-15,0.027095778302988354
2023-01-16,0.035090356727272946
2023-01-17,0.026820446112524494
2023-01-18,0.03614303848987604
2023-01-19,0.016354047627082806
2023-01-20,0.028816223124972225
2023-01-21,0.03807816175674917
2023-01-22,0.026840668140843675
2023-01-23,0.031302467877487625
2023-01-24,0.02404988946847959
2023-01-25,0.03284367367138502
2023-01-26,0.02059009593120961
2023-01-27,0.024666535924994733
2023-01-28,0.01019482174473762
2023-01-29,0.02414414518919491
2023-01-30,0.02353634297119875
2023-01-31,0.019446364638725084
2023-02-01,0.024241846462924488
2023-02-02,0.029030809520469974
2023-02-03,0.019819165279046654
2023-02-04,0.011839117093977065
2023-02-05,0.015191534430855207
2023-02-06,0.01882412889493453
2023-02-07,0.022009011949526987
2023-02-08,0.017536182612618533
2023-02-09,0.026340740091248527
2023-02-10,0.017544139100414708
2023-02-11,0.010933781644117053
2023-02-12,0.013263930717597657
2023-02-13,0.020947771079067652
2023-02-14,0.02473399474822563
2023-02-15,0.03230702799005457
2023-02-16,0.04041857279306508
2023-02-17,0.03998653434473074
2023-02-18,0.01751604373436414
2023-02-19,0.024600886582709414
2023-02-20,0.029538937815936833
2023-02-21,0.028365876987884953
2023-02-22,0.029290793384140177
2023-02-23,0.029164863905447383
2023-02-24,0.029481918560593522
2023-02-25,0.015677922754028056
2023-02-26,0.018059094930002958
2023-02-27,0.02341484385021535
2023-02-28,0.020483582765896496
2023-03-01,0.026828935540147442
2023-03-02,0.01773047693144204
2023-03-03,0.029463235486695563
2023-03-04,0.009648125447605729
2023-03-05,0.01858022094382635
2023-03-06,0.013491706390032707
2023-03-07,0.02158589696787736
2023-03-08,0.020195764218004602
2023-03-09,0.03233558204535127
2023-03-10,0.037780599901103024
2023-03-11,0.03281804769689632
2023-03-12,0.0411250418082609
2023-03-13,0.0584497714452598
2023-03-14,0.06852769509036827
2023-03-15,0.04635554461004275
2023-03-16,0.03631418284359857
2023-03-17,0.04764270500745964
2023-03-18,0.03703188556666572
2023-03-19,0.031770811096655374
2023-03-20,0.03773312023499177
2023-03-21,0.028714846623382976
2023-03-22,0.04408331955272977
2023-03-23,0.03538056219940517
2023-03-24,0.03728436612976674
2023-03-25,0.018187205629329135
2023-03-26,0.020975453922781218
2023-03-27,0.03022570204956557
2023-03-28,0.026342780877665613
2023-03-29,0.028136634558679086
2023-03-30,0.03202339500743805
2023-03-31,0.027152631891628944
2023-04-01,0.015586508087146855
2023-04-02,0.014457368281521775
2023-04-03,0.031049041597710044
2023-04-04,0.02258553155971475
2023-04-05,0.02492577543897257
2023-04-06,0.016719362065171835
2023-04-07,0.012616982861021519
2023-04-08,0.00844670063302662
2023-04-09,0.01430003280835993
2023-04-10,0.02419846641058419
2023-04-11,0.024061646967289834
2023-04-12,0.023528139285325184
2023-04-13,0.016011665016213115
2023-04-14,0.024453725440610027
2023-04-15,0.010070453793918435
2023-04-16,0.012673977302270083
2023-04-17,0.020448848735255726
2023-04-18,0.01967440661740313
2023-04-19,0.027345628091714147
2023-04-20,0.024062168502148637
2023-04-21,0.024479315886876428
2023-04-22,0.013765861675803334
2023-04-23,0.02049156974788521
2023-04-24,0.024567442509590816
2023-04-25,0.021652080068349653
2023-04-26,0.052816139153150754
2023-04-27,0.04553964257283713
2023-04-28,0.022482084529938762
2023-04-29,0.009882788458831698
2023-04-30,0.0238131095820582
2023-05-01,0.030383078295584277
2023-05-02,0.023567786148503723
2023-05-03,0.025089489750888077
2023-05-04,0.02089897042507583
2023-05-05,0.02411241051238162
2023-05-06,0.02144962832355585
2023-05-07,0.017502070796343753
2023-05-08,0.030214762525008265
2023-05-09,0.01831498000651466
2023-05-10,0.04039383413420865
2023-05-11,0.023050018328617312
2023-05-12,0.0269523061357867
2023-05-13,0.016137820627399442
2023-05-14,0.013764457109703195
2023-05-15,0.019246348497713905
2023-05-16,0.01828391410275857
2023-05-17,0.019363761843737132
2023-05-18,0.022679803293952583
2023-05-19,0.018227917157993066
2023-05-20,0.008229336840932211
2023-05-21,0.013376348020731278
2023-05-22,0.015674544771161977
2023-05-23,0.01476914237417943
2023-05-24,0.020889715566830305
2023-05-25,0.01843713817578464
2023-05-26,0.014438342761249943
2023-05-27,0.008641917395370255
2023-05-28,0.020212143198408902
2023-05-29,0.0178080476510836
2023-05-30,0.017941436888257247
2023-05-31,0.01814619245910481
2023-06-01,0.020087430274982897
2023-06-02,0.017056929142733584
2023-06-03,0.009308075950959237
2023-06-04,0.011841408051506963
2023-06-05,0.03195068405921241
2023-06-06,0.029892054308317543
2023-06-07,0.029261401270471686
2023-06-08,0.018127165682973904
2023-06-09,0.016082697310205837
2023-06-10,0.03161396739194911
2023-06-11,0.016536660654597114
2023-06-12,0.01788834067117415
2023-06-13,0.01872859661401545
2023-06-14,0.027142991984647837
2023-06-15,0.020602093632579265
2023-06-16,0.021806128003841817
2023-06-17,0.016934167059540872
2023-06-18,0.013012999610268909
2023-06-19,0.02005565586014085
2023-06-20,0.02804633775653622
2023-06-21,0.03630854034522944
2023-06-22,0.026549798259768696
2023-06-23,0.029671311920921966
2023-06-24,0.01660576728542865
2023-06-25,0.017307651643752118
2023-06-26,0.023237634588569533
2023-06-27,0.02192344101553511
2023-06-28,0.02099464816844126
2023-06-29,0.018984561364015152
2023-06-30,0.042775691786370904
2023-07-01,0.009316420674376375
2023-07-02,0.016718532366370515
2023-07-03,0.016689112448613378
2023-07-04,0.01356513880434088
2023-07-05,0.013716005786995078
2023-07-06,0.02675970778523137
2023-07-07,0.018513186298665097
2023-07-08,0.008515090333069934
2023-07-09,0.009078964881162745
2023-07-10,0.018963356795468414
2023-07-11,0.014770904637123656
2023-07-12,0.01636011384672733
2023-07-13,0.025411619316435867
2023-07-14,0.02363829708455504
2023-07-15,0.00718563235572732
2023-07-16,0.009653459580713964
2023-07-17,0.019472841501860145
2023-07-18,0.016188135394221457
2023-07-19,0.01343630816198944
2023-07-20,0.01604718579081159
2023-07-21,0.01134370906287688
2023-07-22,0.007318504049016908
2023-07-23,0.009944733416123992
2023-07-24,0.02014796977492886
2023-07-25,0.010576765154975373
2023-07-26,0.014233197824816048
2023-07-27,0.009491683689453708
2023-07-28,0.008812478064491794
2023-07-29,0.0040479638878963
2023-07-30,0.00934278072711101
2023-07-31,0.011368260540637018
2023-08-01,0.016870593797623932
2023-08-02,0.017957612422216565
2023-08-03,0.011357096651287205
2023-08-04,0.009961986270668459
2023-08-05,0.004273748269814665
2023-08-06,0.0056192940368673455
2023-08-07,0.012552955615219944
2023-08-08,0.017296073021118984
2023-08-09,0.014493365503151393
2023-08-10,0.010212000785805317
2023-08-11,0.007734827406581758
2023-08-12,0.002400992715439431
2023-08-13,0.003970297132241461
2023-08-14,0.010584988832893407
2023-08-15,0.009644058417712162
2023-08-16,0.011116650093800168
2023-08-17,0.1376304858504829
2023-08-18,0.029706782016607793
2023-08-19,0.013151640558379033
2023-08-20,0.010712730586195478
2023-08-21,0.012992228169222363
2023-08-22,0.01810349927914972
2023-08-23,0.021211372683659822
2023-08-24,0.014058886385414008
2023-08-25,0.012876787404222975
2023-08-26,0.004878183020375137
2023-08-27,0.00561928378170154
2023-08-28,0.011937839754567962
2023-08-29,0.03545696793856183
2023-08-30,0.016934737974027784
2023-08-31,0.022691860761517826
2023-09-01,0.02163336947283085
2023-09-02,0.0074853814820617275
2023-09-03,0.010263528532344225
2023-09-04,0.011250951554113745
2023-09-05,0.01204212051087271
2023-09-06,0.014522872312741754
2023-09-07,0.017100785014712804
2023-09-08,0.015734657464919432
2023-09-09,0.004594427599465588
2023-09-10,0.010541714430403271
2023-09-11,0.01947486328573034
2023-09-12,0.026857409719252868
2023-09-13,0.017169680065226598
2023-09-14,0.018005524200754755
2023-09-15,0.013848820584353045
2023-09-16,0.008868444598542573
2023-09-17,0.006848030933389376
2023-09-18,0.020290365433017182
2023-09-19,0.019858730207464995
2023-09-20,0.019152845743038514
2023-09-21,0.013592080716147946
2023-09-22,0.010537370344022136
2023-09-23,0.0038940494952474096
2023-09-24,0.009985577030584818
2023-09-25,0.014213578206912181
2023-09-26,0.009992711576900789
2023-09-27,0.014067319749055118
2023-09-28,0.019557203891129797
2023-09-29,0.016982621455602274
2023-09-30,0.006244422013111519
2023-10-01,0.025885457575382707
2023-10-02,0.028831724757916132
2023-10-03,0.015559971325532527
2023-10-04,0.016945268279513204
2023-10-05,0.017964768482285485
2023-10-06,0.024460824141548765
2023-10-07,0.007778716515533096
2023-10-08,0.011469617305302438
2023-10-09,0.016875230067452143
2023-10-10,0.013585857386343176
2023-10-11,0.01987392882974144
2023-10-12,0.011958448502566735
2023-10-13,0.014355262574802161
2023-10-14,0.005336703122038641
2023-10-15,0.009192865066488719
2023-10-16,0.06718274323271624
2023-10-17,0.020002002993498066
2023-10-18,0.018854332052482253
2023-10-19,0.018417923367512516
2023-10-20,0.025162843412322097
2023-10-21,0.0145482307271197
2023-10-22,0.013857952862446813
2023-10-23,0.06978327263784148
2023-10-24,0.052671794620285706
2023-10-25,0.030701244005002182
2023-10-26,0.022847966685454767
2023-10-27,0.018338775639821617
2023-10-28,0.012855787044606489
2023-10-29,0.013372237318062943
2023-10-30,0.017654551407107272
2023-10-31,0.01580263488268946
2023-11-01,0.027297698042053335
2023-11-02,0.022888181180690893
2023-11-03,0.019375676468135903
2023-11-04,0.012177792532873122
2023-11-05,0.019907639907506734
2023-11-06,0.01583428223378089
2023-11-07,0.02165792857955819
2023-11-08,0.01869320189612151
2023-11-09,0.03845669222658192
2023-11-10,0.02465323637751055
2023-11-11,0.01420687652099248
2023-11-12,0.012134895846084636
2023-11-13,0.019173979077418964
2023-11-14,0.0282539691772296
2023-11-15,0.03198842045232818
2023-11-16,0.029796569199844355
2023-11-17,0.025912660811823755
2023-11-18,0.011033750620789016
2023-11-19,0.014769429970041851
2023-11-20,0.024210431708896692
2023-11-21,0.02628931138614014
2023-11-22,0.023942528084705306
2023-11-23,0.014640180264531188
2023-11-24,0.024079820786659007
2023-11-25,0.007009390503056676
2023-11-26,0.012796331443957115
2023-11-27,0.018770359435259464
2023-11-28,0.019870639184048765
2023-11-29,0.017941140306583014
2023-11-30,0.014861697868920843
2023-12-01,0.018312331229085946
2023-12-02,0.017874751127796764
2023-12-03,0.015011994226150639
2023-12-04,0.03115798534812756
2023-12-05,0.029767022044322515
2023-12-06,0.025471543006595838
2023-12-07,0.019939730684715957
2023-12-08,0.01837496037653588
2023-12-09,0.01451858418954808
2023-12-10,0.010785693605209106
2023-12-11,0.04348880424794426
2023-12-12,0.02899042213871095
2023-12-13,0.02986450312940591
2023-12-14,0.028172589055546007
2023-12-15,0.019218677075513505
2023-12-16,0.013974867077994895
2023-12-17,0.019936281616287882
2023-12-18,0.02645121856222891
2023-12-19,0.02330649123341644
2023-12-20,0.026627688547889605
2023-12-21,0.020661457221288725
2023-12-22,0.019840123364206118
2023-12-23,0.011499094093685854
2023-12-24,0.017865560434758176
2023-12-25,0.017429291280349868
2023-12-26,0.02148891808652731
2023-12-27,0.019315983201446965
2023-12-28,0.019945597410922448
2023-12-29,0.022233966539337343
2023-12-30,0.015838048143772838
2023-12-31,0.016103367627934094
2024-01-01,0.017982630398532998
2024-01-02,0.03278973113710484
2024-01-03,0.07650445309571836
2024-01-04,0.028943255472222196
2024-01-05,0.034484688215825586
2024-01-06,0.013876439347722588
2024-01-07,0.018526206731412836
2024-01-08,0.034774800449850235
2024-01-09,0.05386194276104264
2024-01-10,0.04744640749880929
2024-01-11,0.041138479369606504
2024-01-12,0.048299062201918305
2024-01-13,0.023231674026939583
2024-01-14,0.0214596062587248
2024-01-15,0.022601315683948926
2024-01-16,0.026884078045389642
2024-01-17,0.020301895922479704
2024-01-18,0.025805958211371653
2024-01-19,0.026425223425648677
2024-01-20,0.011173919113760105
2024-01-21,0.00853786991323833
2024-01-22,0.031826911287070804
2024-01-23,0.029105155107847582
2024-01-24,0.022948209957257267
2024-01-25,0.017094993151401106
2024-01-26,0.02310478036543881
2024-01-27,0.01099226621622723
2024-01-28,0.018586104726324777
2024-01-29,0.02087975318374776
2024-01-30,0.02187849309539451
2024-01-31,0.02517347460751085
2024-02-01,0.020974026939706163
2024-02-02,0.01783913005896144
2024-02-03,0.009049748020236432
2024-02-04,0.012921966384312571
2024-02-05,0.018125670639153966
2024-02-06,0.016045413390739484
2024-02-07,0.01903872314662958
2024-02-08,0.019153289238248106
2024-02-09,0.02891090965525797
2024-02-10,0.014528134012809245
2024-02-11,0.0167136623289954
2024-02-12,0.026466476449145442
2024-02-13,0.026604472096698653
2024-02-14,0.025342630552057287
2024-02-15,0.026368257634657888
2024-02-16,0.02018064443728641
2024-02-17,0.017611121436318582
2024-02-18,0.016128919782871978
2024-02-19,0.016859664428762734
2024-02-20,0.026404165777161433
2024-02-21,0.021368033141714822
2024-02-22,0.02292183242911985
2024-02-23,0.017859813647435267
2024-02-24,0.01046173313196997
2024-02-25,0.01174090525418341
2024-02-26,0.026089153840014676
2024-02-27,0.039155789165588366
2024-02-28,0.052969505109528206
2024-02-29,0.04369241344292425
2024-03-01,0.02945261459982594
2024-03-02,0.016105498741034546
2024-03-03,0.017606241439945297
2024-03-04,0.049686134802384305
2024-03-05,0.07167829035025187
2024-03-06,0.052662968940192456
2024-03-07,0.031290920726289626
2024-03-08,0.04252277338528334
2024-03-09,0.012080253436425737
2024-03-10,0.021745289521310357
2024-03-11,0.03563124152448373
2024-03-12,0.034234430131449764
2024-03-13,0.024893924922233066
2024-03-14,0.04027268079779326
2024-03-15,0.062119772774921575
2024-03-16,0.03543134077769486
2024-03-17,0.035396126964050596
2024-03-18,0.0368485458835305
2024-03-19,0.05526029250627168
2024-03-20,0.05215853923984141
2024-03-21,0.03769075927168583
2024-03-22,0.03677232725599708
2024-03-23,0.028485184887229887
2024-03-24,0.029234884317046402
2024-03-25,0.0309580120156607
2024-03-26,0.029193400036434634
2024-03-27,0.031522925050639694
2024-03-28,0.024998331728184057
2024-03-29,0.018666595469809828
2024-03-30,0.011385964285961942
