close,high,low,open,status,cost,volume,ticks,date_time
66474.0,66485.5,66448.0,66485.5,ok,323240.0,4.86299931,1729676400000,2024-10-23 09:40:00
66507.5,66511.5,66426.0,66459.5,ok,290780.0,4.37538708,1729676700000,2024-10-23 09:45:00
66514.5,66575.0,66497.5,66502.0,ok,966710.0,14.52557833,1729677000000,2024-10-23 09:50:00
66469.0,66515.0,66469.0,66515.0,ok,222670.0,3.34896216,1729677300000,2024-10-23 09:55:00
66549.5,66576.0,66448.0,66469.5,ok,1260030.0,18.93884278,1729677600000,2024-10-23 10:00:00
66513.0,66552.0,66488.5,66549.5,ok,420440.0,6.32066311,1729677900000,2024-10-23 10:05:00
66491.0,66513.5,66491.0,66513.0,ok,160900.0,2.41932157,1729678200000,2024-10-23 10:10:00
66513.0,66513.0,66456.0,66491.0,ok,787170.0,11.84110081,1729678500000,2024-10-23 10:15:00
66542.0,66583.0,66509.5,66513.0,ok,533560.0,8.01741616,1729678800000,2024-10-23 10:20:00
66582.5,66597.0,66542.0,66542.0,ok,115760.0,1.73880288,1729679100000,2024-10-23 10:25:00
66554.5,66592.5,66554.5,66582.5,ok,279770.0,4.20251866,1729679400000,2024-10-23 10:30:00
66537.0,66554.5,66535.5,66554.5,ok,178810.0,2.6870258,1729679700000,2024-10-23 10:35:00
66480.0,66538.5,66445.0,66538.5,ok,683690.0,10.28227832,1729680000000,2024-10-23 10:40:00
66427.5,66480.0,66396.0,66479.5,ok,997500.0,15.0144601,1729680300000,2024-10-23 10:45:00
66385.0,66432.0,66385.0,66427.5,ok,475850.0,7.16468477,1729680600000,2024-10-23 10:50:00
66380.5,66398.0,66369.5,66384.0,ok,738930.0,11.13080003,1729680900000,2024-10-23 10:55:00
66434.5,66447.5,66373.5,66373.5,ok,395180.0,5.95096027,1729681200000,2024-10-23 11:00:00
66500.5,66511.0,66432.5,66435.0,ok,310610.0,4.67285104,1729681500000,2024-10-23 11:05:00
66459.5,66498.0,66453.5,66498.0,ok,282230.0,4.24692644,1729681800000,2024-10-23 11:10:00
66490.0,66507.0,66459.5,66459.5,ok,419200.0,6.30508137,1729682100000,2024-10-23 11:15:00
66498.5,66499.0,66474.5,66490.0,ok,396580.0,5.96440842,1729682400000,2024-10-23 11:20:00
66522.5,66523.0,66470.0,66498.5,ok,275090.0,4.13736759,1729682700000,2024-10-23 11:25:00
66535.5,66568.0,66522.5,66522.5,ok,471570.0,7.08621615,1729683000000,2024-10-23 11:30:00
66417.0,66535.5,66396.5,66535.5,ok,899000.0,13.52796635,1729683300000,2024-10-23 11:35:00
66385.0,66419.0,66350.0,66417.0,ok,954610.0,14.38070032,1729683600000,2024-10-23 11:40:00
66408.5,66409.0,66384.5,66385.0,ok,438920.0,6.61027387,1729683900000,2024-10-23 11:45:00
66404.0,66432.0,66404.0,66408.5,ok,298070.0,4.48814644,1729684200000,2024-10-23 11:50:00
66381.5,66403.5,66293.5,66403.5,ok,2072630.0,31.23725507,1729684500000,2024-10-23 11:55:00
66309.5,66474.0,66308.0,66387.5,ok,1108640.0,16.7058267,1729684800000,2024-10-23 12:00:00
66296.0,66337.5,66250.0,66310.0,ok,4609030.0,69.51615215,1729685100000,2024-10-23 12:05:00
66325.0,66325.0,66266.5,66294.5,ok,776370.0,11.71306925,1729685400000,2024-10-23 12:10:00
66453.0,66461.0,66294.0,66324.5,ok,1469420.0,22.12546865,1729685700000,2024-10-23 12:15:00
66284.5,66453.5,66253.5,66453.5,ok,1302970.0,19.64099432,1729686000000,2024-10-23 12:20:00
66202.0,66284.0,66161.0,66284.0,ok,4014030.0,60.61965207,1729686300000,2024-10-23 12:25:00
66377.5,66377.5,66066.0,66201.5,ok,6388540.0,96.5657301,1729686600000,2024-10-23 12:30:00
66421.5,66421.5,66342.0,66366.0,ok,815300.0,12.2846409,1729686900000,2024-10-23 12:35:00
66394.0,66406.0,66360.0,66406.0,ok,337910.0,5.09048481,1729687200000,2024-10-23 12:40:00
66416.0,66494.0,66383.0,66383.0,ok,1192880.0,17.94836523,1729687500000,2024-10-23 12:45:00
66400.0,66438.5,66381.5,66412.5,ok,690780.0,10.40410029,1729687800000,2024-10-23 12:50:00
66387.0,66413.0,66294.5,66400.0,ok,483230.0,7.28158984,1729688100000,2024-10-23 12:55:00
66357.5,66387.0,66325.5,66387.0,ok,442250.0,6.66482665,1729688400000,2024-10-23 13:00:00
66429.5,66430.0,66344.5,66357.5,ok,252700.0,3.80656816,1729688700000,2024-10-23 13:05:00
66461.0,66461.0,66416.0,66430.0,ok,250140.0,3.76555833,1729689000000,2024-10-23 13:10:00
66443.5,66476.0,66440.0,66466.0,ok,229330.0,3.45107413,1729689300000,2024-10-23 13:15:00
66459.0,66459.0,66419.0,66443.5,ok,252560.0,3.80149549,1729689600000,2024-10-23 13:20:00
66503.5,66503.5,66437.5,66437.5,ok,908570.0,13.66373383,1729689900000,2024-10-23 13:25:00
66458.5,66511.5,66385.5,66504.0,ok,593010.0,8.92480722,1729690200000,2024-10-23 13:30:00
66498.0,66570.0,66452.0,66452.0,ok,2088150.0,31.40296143,1729690500000,2024-10-23 13:35:00
66604.5,66644.0,66491.5,66498.5,ok,3623980.0,54.44664532,1729690800000,2024-10-23 13:40:00
66808.0,66855.5,66612.0,66618.5,ok,2859620.0,42.82112122,1729691100000,2024-10-23 13:45:00
66659.0,66819.0,66631.5,66808.0,ok,2323700.0,34.83663755,1729691400000,2024-10-23 13:50:00
66754.0,66774.0,66667.0,66670.5,ok,1692720.0,25.3745635,1729691700000,2024-10-23 13:55:00
66661.0,66785.0,66658.0,66762.5,ok,1092380.0,16.37013123,1729692000000,2024-10-23 14:00:00
66521.5,66712.0,66470.0,66661.5,ok,2857810.0,42.94656833,1729692300000,2024-10-23 14:05:00
66521.0,66634.0,66469.5,66521.5,ok,2092430.0,31.43570981,1729692600000,2024-10-23 14:10:00
66527.5,66590.0,66491.5,66521.0,ok,1894780.0,28.46944051,1729692900000,2024-10-23 14:15:00
66645.0,66645.0,66502.0,66530.5,ok,947700.0,14.2374238,1729693200000,2024-10-23 14:20:00
66697.5,66761.5,66650.5,66650.5,ok,1541390.0,23.1093447,1729693500000,2024-10-23 14:25:00
66789.5,66790.0,66675.5,66697.0,ok,2321280.0,34.78929597,1729693800000,2024-10-23 14:30:00
66734.0,66853.5,66708.5,66790.0,ok,2890330.0,43.28833513,1729694100000,2024-10-23 14:35:00
66755.0,66786.5,66714.5,66739.0,ok,1485700.0,22.25835802,1729694400000,2024-10-23 14:40:00
66633.0,66768.0,66632.0,66755.5,ok,1785810.0,26.77615577,1729694700000,2024-10-23 14:45:00
66514.5,66646.0,66493.0,66633.0,ok,3552500.0,53.29541684,1729695000000,2024-10-23 14:50:00
66461.5,66536.0,66418.0,66517.0,ok,1403410.0,21.11283921,1729695300000,2024-10-23 14:55:00
66351.0,66462.0,66342.5,66461.5,ok,4854450.0,73.12014345,1729695600000,2024-10-23 15:00:00
66332.0,66370.5,66302.0,66357.0,ok,1355930.0,20.43874746,1729695900000,2024-10-23 15:05:00
66193.5,66326.5,66170.0,66322.0,ok,2904160.0,43.84982101,1729696200000,2024-10-23 15:10:00
66257.5,66315.5,66202.0,66202.0,ok,1231420.0,18.58363118,1729696500000,2024-10-23 15:15:00
66132.0,66271.5,66131.5,66262.5,ok,1325030.0,20.01562572,1729696800000,2024-10-23 15:20:00
66111.0,66195.0,66048.5,66140.0,ok,3312050.0,50.09804576,1729697100000,2024-10-23 15:25:00
66045.0,66201.5,66030.0,66110.5,ok,1979020.0,29.94610444,1729697400000,2024-10-23 15:30:00
65982.5,66117.0,65960.0,66045.0,ok,2952970.0,44.72341453,1729697700000,2024-10-23 15:35:00
65960.5,66043.0,65864.0,65981.0,ok,7420560.0,112.55515613,1729698000000,2024-10-23 15:40:00
66085.5,66161.5,65952.5,65952.5,ok,2417910.0,36.5825364,1729698300000,2024-10-23 15:45:00
66084.5,66223.5,66036.5,66086.0,ok,1477600.0,22.3480918,1729698600000,2024-10-23 15:50:00
66186.5,66186.5,66027.5,66081.0,ok,832470.0,12.59434601,1729698900000,2024-10-23 15:55:00
66090.0,66244.5,66090.0,66186.5,ok,2930690.0,44.26859552,1729699200000,2024-10-23 16:00:00
65991.0,66097.5,65960.5,66083.5,ok,952870.0,14.43703721,1729699500000,2024-10-23 16:05:00
66038.0,66053.5,65963.5,65991.0,ok,1158110.0,17.54795822,1729699800000,2024-10-23 16:10:00
66007.0,66048.5,65953.0,66032.5,ok,1096070.0,16.60659335,1729700100000,2024-10-23 16:15:00
65897.0,66009.5,65844.5,66009.5,ok,5157800.0,78.26987103,1729700400000,2024-10-23 16:20:00
65870.5,65934.0,65841.0,65897.0,ok,2311700.0,35.09006467,1729700700000,2024-10-23 16:25:00
66005.5,66032.0,65800.0,65861.0,ok,3564860.0,54.11229379,1729701000000,2024-10-23 16:30:00
66000.0,66080.0,65995.0,66006.0,ok,782910.0,11.85531445,1729701300000,2024-10-23 16:35:00
65897.5,65999.5,65896.5,65999.5,ok,1217200.0,18.45111149,1729701600000,2024-10-23 16:40:00
65940.0,65957.5,65773.0,65897.5,ok,1137450.0,17.26631059,1729701900000,2024-10-23 16:45:00
65838.0,65988.0,65740.5,65925.5,ok,4290010.0,65.15951936,1729702200000,2024-10-23 16:50:00
65842.5,65865.0,65784.5,65839.0,ok,1256840.0,19.09415368,1729702500000,2024-10-23 16:55:00
65768.5,65863.0,65750.0,65842.0,ok,1738820.0,26.42250788,1729702800000,2024-10-23 17:00:00
65688.0,65777.0,65664.0,65768.5,ok,6273410.0,95.45905351,1729703100000,2024-10-23 17:05:00
65635.0,65700.0,65564.5,65687.5,ok,6945090.0,105.79574686,1729703400000,2024-10-23 17:10:00
65810.5,65814.5,65599.5,65625.0,ok,5393080.0,82.09082955,1729703700000,2024-10-23 17:15:00
65931.5,65938.0,65791.5,65810.5,ok,1288060.0,19.56332637,1729704000000,2024-10-23 17:20:00
65889.5,65931.0,65810.5,65931.0,ok,1460100.0,22.1725207,1729704300000,2024-10-23 17:25:00
65701.5,65889.5,65688.0,65889.5,ok,1852200.0,28.17186741,1729704600000,2024-10-23 17:30:00
65661.0,65748.0,65608.5,65701.0,ok,6745730.0,102.70184809,1729704900000,2024-10-23 17:35:00
65709.0,65784.0,65646.0,65661.0,ok,2692090.0,40.96277891,1729705200000,2024-10-23 17:40:00
65767.0,65767.0,65678.0,65709.0,ok,1423430.0,21.66059474,1729705500000,2024-10-23 17:45:00
65798.5,65840.0,65771.0,65771.0,ok,414550.0,6.3004771,1729705800000,2024-10-23 17:50:00
65656.5,65808.5,65583.5,65799.0,ok,1698700.0,25.8725185,1729706100000,2024-10-23 17:55:00
65393.0,65693.0,65295.5,65656.0,ok,11542410.0,176.27226816,1729706400000,2024-10-23 18:00:00
65497.5,65554.5,65280.0,65393.0,ok,9644380.0,147.43896763,1729706700000,2024-10-23 18:05:00
65492.5,65547.0,65461.5,65498.0,ok,2863280.0,43.7158808,1729707000000,2024-10-23 18:10:00
65223.0,65492.5,65201.0,65492.5,ok,7097660.0,108.63382546,1729707300000,2024-10-23 18:15:00
65525.5,65531.0,65200.0,65223.0,ok,5783790.0,88.50744384,1729707600000,2024-10-23 18:20:00
65575.5,65588.5,65481.5,65520.5,ok,1694850.0,25.86515026,1729707900000,2024-10-23 18:25:00
65630.0,65733.5,65541.0,65575.0,ok,11769880.0,179.26534885,1729708200000,2024-10-23 18:30:00
65644.5,65663.0,65572.0,65623.0,ok,817580.0,12.45850434,1729708500000,2024-10-23 18:35:00
65766.5,65766.5,65645.0,65645.0,ok,2251700.0,34.27785913,1729708800000,2024-10-23 18:40:00
65764.5,65932.5,65764.0,65766.0,ok,4628570.0,70.28949701,1729709100000,2024-10-23 18:45:00
65838.5,65901.5,65764.5,65764.5,ok,2195350.0,33.34860275,1729709400000,2024-10-23 18:50:00
65993.0,66000.0,65851.5,65851.5,ok,3932960.0,59.6049974,1729709700000,2024-10-23 18:55:00
66048.0,66109.0,65985.0,65999.5,ok,4641820.0,70.25565248,1729710000000,2024-10-23 19:00:00
65909.5,66048.0,65909.5,66048.0,ok,1113690.0,16.88495746,1729710300000,2024-10-23 19:05:00
65847.0,65955.0,65820.0,65903.5,ok,1133260.0,17.20329623,1729710600000,2024-10-23 19:10:00
66054.0,66054.0,65822.5,65840.5,ok,976180.0,14.80124345,1729710900000,2024-10-23 19:15:00
66094.5,66110.5,66016.0,66059.0,ok,1380110.0,20.89262156,1729711200000,2024-10-23 19:20:00
66191.0,66299.0,66083.5,66098.0,ok,3813180.0,57.58528033,1729711500000,2024-10-23 19:25:00
66199.5,66199.5,66086.0,66186.5,ok,5817310.0,87.96779914,1729711800000,2024-10-23 19:30:00
66243.5,66268.5,66196.5,66196.5,ok,3519500.0,53.14232478,1729712100000,2024-10-23 19:35:00
66428.0,66466.5,66243.5,66243.5,ok,7666030.0,115.4933713,1729712400000,2024-10-23 19:40:00
66419.0,66428.0,66360.5,66428.0,ok,1460830.0,22.00475072,1729712700000,2024-10-23 19:45:00
66392.5,66509.0,66302.5,66418.5,ok,4039250.0,60.8594685,1729713000000,2024-10-23 19:50:00
66405.0,66425.5,66316.0,66386.5,ok,818430.0,12.33235338,1729713300000,2024-10-23 19:55:00
66317.5,66447.0,66300.0,66425.5,ok,608280.0,9.1655008,1729713600000,2024-10-23 20:00:00
66295.0,66354.5,66283.5,66330.5,ok,754490.0,11.37442683,1729713900000,2024-10-23 20:05:00
66303.0,66303.0,66285.5,66295.0,ok,85190.0,1.28493129,1729714200000,2024-10-23 20:10:00
66447.5,66479.5,66304.5,66304.5,ok,1575880.0,23.72217501,1729714500000,2024-10-23 20:15:00
66362.5,66449.5,66332.0,66436.5,ok,1926730.0,29.01998319,1729714800000,2024-10-23 20:20:00
66360.5,66397.0,66360.0,66375.5,ok,218320.0,3.28856044,1729715100000,2024-10-23 20:25:00
66465.0,66502.5,66360.5,66360.5,ok,777190.0,11.6964372,1729715400000,2024-10-23 20:30:00
66510.5,66510.5,66463.0,66465.5,ok,875000.0,13.1590377,1729715700000,2024-10-23 20:35:00
66563.5,66563.5,66510.0,66510.5,ok,1416640.0,21.29585286,1729716000000,2024-10-23 20:40:00
66559.0,66569.5,66515.5,66569.0,ok,905190.0,13.60298286,1729716300000,2024-10-23 20:45:00
66598.5,66605.0,66553.5,66553.5,ok,2616820.0,39.29757679,1729716600000,2024-10-23 20:50:00
66613.0,66625.0,66599.5,66600.0,ok,1391520.0,20.88992731,1729716900000,2024-10-23 20:55:00
66526.5,66626.5,66519.0,66613.5,ok,1150940.0,17.2895016,1729717200000,2024-10-23 21:00:00
66435.5,66526.5,66434.5,66526.5,ok,979530.0,14.73658614,1729717500000,2024-10-23 21:05:00
66562.0,66563.5,66419.5,66435.5,ok,1218400.0,18.31774287,1729717800000,2024-10-23 21:10:00
66536.0,66569.5,66536.0,66562.0,ok,105480.0,1.58477509,1729718100000,2024-10-23 21:15:00
66495.0,66536.0,66491.5,66536.0,ok,108740.0,1.63510285,1729718400000,2024-10-23 21:20:00
66486.5,66495.0,66448.0,66494.5,ok,627340.0,9.43959275,1729718700000,2024-10-23 21:25:00
66440.5,66487.0,66410.0,66487.0,ok,368650.0,5.54935667,1729719000000,2024-10-23 21:30:00
66423.0,66440.5,66423.0,66440.5,ok,412540.0,6.20972475,1729719300000,2024-10-23 21:35:00
66376.5,66414.5,66350.0,66414.0,ok,389790.0,5.87142183,1729719600000,2024-10-23 21:40:00
66402.0,66405.5,66351.0,66381.0,ok,630540.0,9.50078627,1729719900000,2024-10-23 21:45:00
66357.0,66402.5,66338.5,66402.0,ok,772870.0,11.64269066,1729720200000,2024-10-23 21:50:00
66368.5,66373.0,66321.5,66357.0,ok,1050530.0,15.83309839,1729720500000,2024-10-23 21:55:00
66498.5,66516.0,66368.5,66368.5,ok,887770.0,13.35738619,1729720800000,2024-10-23 22:00:00
66525.5,66525.5,66460.0,66498.5,ok,256880.0,3.86308036,1729721100000,2024-10-23 22:05:00
66497.0,66526.5,66463.5,66525.5,ok,401320.0,6.0353457,1729721400000,2024-10-23 22:10:00
66402.0,66494.0,66402.0,66494.0,ok,218500.0,3.28845249,1729721700000,2024-10-23 22:15:00
66340.0,66419.5,66331.0,66402.5,ok,177930.0,2.67973564,1729722000000,2024-10-23 22:20:00
66333.0,66343.5,66315.5,66340.5,ok,408500.0,6.15889119,1729722300000,2024-10-23 22:25:00
66386.0,66386.0,66320.5,66337.0,ok,210550.0,3.17374162,1729722600000,2024-10-23 22:30:00
66423.5,66424.0,66376.0,66376.0,ok,163980.0,2.46946119,1729722900000,2024-10-23 22:35:00
66521.0,66521.5,66423.5,66423.5,ok,229060.0,3.44480615,1729723200000,2024-10-23 22:40:00
66491.0,66521.5,66452.0,66521.5,ok,172980.0,2.60169979,1729723500000,2024-10-23 22:45:00
66533.0,66547.5,66504.0,66504.0,ok,148630.0,2.23403889,1729723800000,2024-10-23 22:50:00
66446.0,66530.5,66436.0,66530.5,ok,252560.0,3.79967584,1729724100000,2024-10-23 22:55:00
66481.0,66519.0,66431.0,66446.0,ok,176100.0,2.64880949,1729724400000,2024-10-23 23:00:00
66627.0,66627.0,66454.5,66481.0,ok,322890.0,4.85372673,1729724700000,2024-10-23 23:05:00
66608.0,66635.5,66597.5,66627.0,ok,925920.0,13.89800222,1729725000000,2024-10-23 23:10:00
66672.5,66685.0,66586.0,66607.5,ok,541010.0,8.11735662,1729725300000,2024-10-23 23:15:00
66635.0,66673.5,66629.5,66672.5,ok,854720.0,12.82378177,1729725600000,2024-10-23 23:20:00
66661.5,66662.0,66584.5,66623.0,ok,1575080.0,23.65028623,1729725900000,2024-10-23 23:25:00
66686.0,66710.5,66655.0,66662.0,ok,312610.0,4.6871684,1729726200000,2024-10-23 23:30:00
66738.0,66744.0,66619.5,66698.0,ok,2553230.0,38.29338492,1729726500000,2024-10-23 23:35:00
66704.0,66793.5,66704.0,66727.0,ok,518430.0,7.76732454,1729726800000,2024-10-23 23:40:00
66710.0,66748.5,66704.0,66704.0,ok,488340.0,7.31886174,1729727100000,2024-10-23 23:45:00
66710.5,66710.5,66695.5,66695.5,ok,144720.0,2.1698557,1729727400000,2024-10-23 23:50:00
66630.0,66740.5,66630.0,66710.5,ok,638660.0,9.57781616,1729727700000,2024-10-23 23:55:00
66612.0,66666.0,66587.0,66629.0,ok,1342390.0,20.15090327,1729728000000,2024-10-24 00:00:00
66574.0,66604.0,66560.5,66590.5,ok,322870.0,4.84965738,1729728300000,2024-10-24 00:05:00
66601.0,66614.5,66584.0,66584.0,ok,145420.0,2.18348585,1729728600000,2024-10-24 00:10:00
66556.5,66612.0,66485.5,66601.0,ok,2859730.0,42.97071503,1729728900000,2024-10-24 00:15:00
66497.0,66557.0,66483.5,66556.5,ok,119780.0,1.80137492,1729729200000,2024-10-24 00:20:00
66525.0,66545.5,66501.5,66513.0,ok,214330.0,3.22231547,1729729500000,2024-10-24 00:25:00
66525.5,66592.0,66525.5,66534.5,ok,248520.0,3.73411116,1729729800000,2024-10-24 00:30:00
66623.0,66623.0,66525.5,66525.5,ok,245740.0,3.69126486,1729730100000,2024-10-24 00:35:00
66709.5,66719.5,66627.0,66627.0,ok,281340.0,4.21843571,1729730400000,2024-10-24 00:40:00
67066.0,67140.0,66723.0,66723.0,ok,8556130.0,127.79627533,1729730700000,2024-10-24 00:45:00
67108.0,67130.0,67032.0,67079.5,ok,3497870.0,52.14763868,1729731000000,2024-10-24 00:50:00
67396.5,67449.0,67108.0,67108.0,ok,8280190.0,123.0729216,1729731300000,2024-10-24 00:55:00
67369.0,67446.5,67285.5,67392.5,ok,4424070.0,65.69273484,1729731600000,2024-10-24 01:00:00
67466.0,67553.5,67369.0,67369.0,ok,6374580.0,94.43635429,1729731900000,2024-10-24 01:05:00
67503.5,67567.0,67420.5,67463.5,ok,2390530.0,35.41719744,1729732200000,2024-10-24 01:10:00
67415.0,67564.5,67351.5,67504.0,ok,5552280.0,82.3286439,1729732500000,2024-10-24 01:15:00
67366.5,67439.0,67300.5,67399.5,ok,4224540.0,62.73674457,1729732800000,2024-10-24 01:20:00
67226.0,67374.0,67185.5,67374.0,ok,1390150.0,20.67654461,1729733100000,2024-10-24 01:25:00
67175.5,67261.0,67136.5,67226.0,ok,2803010.0,41.71521715,1729733400000,2024-10-24 01:30:00
67143.5,67242.5,67143.0,67159.5,ok,579370.0,8.62430411,1729733700000,2024-10-24 01:35:00
67064.5,67143.0,67041.0,67143.0,ok,1510260.0,22.5165101,1729734000000,2024-10-24 01:40:00
67044.5,67166.0,67042.5,67064.5,ok,2580310.0,38.44797351,1729734300000,2024-10-24 01:45:00
67237.0,67249.5,67044.5,67044.5,ok,333270.0,4.96532728,1729734600000,2024-10-24 01:50:00
67219.0,67241.0,67172.0,67220.0,ok,384530.0,5.72283108,1729734900000,2024-10-24 01:55:00
67215.0,67273.0,67200.5,67219.0,ok,712910.0,10.60316174,1729735200000,2024-10-24 02:00:00
67153.0,67249.5,67153.0,67230.5,ok,569430.0,8.47266848,1729735500000,2024-10-24 02:05:00
67208.0,67208.0,67120.0,67152.5,ok,680450.0,10.1329342,1729735800000,2024-10-24 02:10:00
67277.0,67285.0,67204.5,67218.0,ok,590090.0,8.77295202,1729736100000,2024-10-24 02:15:00
67319.0,67363.5,67227.5,67277.5,ok,1186970.0,17.6335467,1729736400000,2024-10-24 02:20:00
67347.0,67355.0,67318.5,67319.0,ok,657270.0,9.76064319,1729736700000,2024-10-24 02:25:00
67340.5,67404.0,67340.5,67346.5,ok,1000740.0,14.85358285,1729737000000,2024-10-24 02:30:00
67235.5,67330.0,67235.5,67330.0,ok,878640.0,13.06030281,1729737300000,2024-10-24 02:35:00
67231.5,67276.5,67218.5,67235.5,ok,683680.0,10.16552052,1729737600000,2024-10-24 02:40:00
67266.5,67266.5,67224.5,67232.0,ok,584060.0,8.68596437,1729737900000,2024-10-24 02:45:00
67355.5,67359.0,67276.0,67276.0,ok,848460.0,12.59993411,1729738200000,2024-10-24 02:50:00
67407.5,67457.5,67347.5,67355.0,ok,2888180.0,42.84176254,1729738500000,2024-10-24 02:55:00
67399.5,67431.5,67377.0,67412.5,ok,1805790.0,26.79396146,1729738800000,2024-10-24 03:00:00
67352.0,67414.0,67352.0,67399.0,ok,460500.0,6.83468949,1729739100000,2024-10-24 03:05:00
67329.0,67344.0,67310.5,67344.0,ok,444750.0,6.6055582,1729739400000,2024-10-24 03:10:00
67302.0,67329.0,67282.0,67329.0,ok,300150.0,4.45972261,1729739700000,2024-10-24 03:15:00
67364.5,67396.0,67302.0,67302.0,ok,467040.0,6.93413226,1729740000000,2024-10-24 03:20:00
67374.5,67377.5,67315.0,67364.5,ok,268570.0,3.98744066,1729740300000,2024-10-24 03:25:00
67332.0,67374.0,67312.5,67374.0,ok,491280.0,7.29709343,1729740600000,2024-10-24 03:30:00
67285.0,67331.5,67258.5,67331.5,ok,465310.0,6.91635575,1729740900000,2024-10-24 03:35:00
67269.0,67288.0,67264.0,67285.5,ok,352640.0,5.24171443,1729741200000,2024-10-24 03:40:00
67229.5,67284.0,67229.0,67284.0,ok,1335620.0,19.86147068,1729741500000,2024-10-24 03:45:00
67228.0,67248.5,67227.5,67248.5,ok,151050.0,2.24664996,1729741800000,2024-10-24 03:50:00
67190.5,67227.5,67190.5,67227.5,ok,1029110.0,15.31513894,1729742100000,2024-10-24 03:55:00
